,itemLabel,coordinate_location,countryLabel,temperature,vertical_depth,elevation_above_sea_level,length
2204,Q27569433,Point(19.438611111 42.563888888),Montenegro,,,,
2205,Q27569436,Point(19.413333333 42.537777777),Montenegro,,,,
2206,Q27569437,Point(19.398611111 42.532222222),Montenegro,,,,
2207,Q27569439,Point(19.382222222 42.531388888),Montenegro,,,,
2208,Q27569440,Point(19.38778 42.53861),Montenegro,,,,
2209,Q27569446,Point(19.34889 42.53417),Montenegro,,,,
2210,Q27569447,Point(19.342777777 42.543611111),Montenegro,,,,
2211,Q27569448,Point(19.342777777 42.540555555),Montenegro,,,,
2212,Q27569450,Point(19.350555555 42.561388888),Montenegro,,,,
2213,Q27569452,Point(19.38333 42.55583),Montenegro,,,,
2214,Q27569453,Point(19.38611 42.55722),Montenegro,,,,
2215,Q27569454,Point(19.388611111 42.555833333),Montenegro,,,,
2216,Q27569455,Point(19.38972 42.55833),Montenegro,,,,
2217,Q27569456,Point(19.396388888 42.551111111),Montenegro,,,,
2218,Q27569457,Point(19.403055555 42.55),Montenegro,,,,
2219,Q27569458,Point(19.413055555 42.561388888),Montenegro,,,,
2220,Q27569459,Point(19.437777777 42.555),Montenegro,,,,
2221,Q27569463,Point(19.443333333 42.546388888),Montenegro,,,,
2222,Q27569464,Point(19.444444444 42.543611111),Montenegro,,,,
2223,Q27569478,Point(19.43889 42.51528),Montenegro,,,,
2224,Q27569481,Point(19.351111111 42.525555555),Montenegro,,,,
2225,Q27569485,Point(19.35972 42.51611),Montenegro,,,,
2226,Q27569492,Point(19.42083 42.50806),Montenegro,,,,
2227,Q27569521,Point(18.846388888 42.398611111),Montenegro,,,,
2228,Q27569539,Point(18.803888888 42.432777777),Montenegro,,,,
2229,Q27569554,Point(18.773888888 42.463333333),Montenegro,,,,
